v9,v8,v7,v6,v5,v4,v3,v2,v1,v0,Detection
0.017931,0.0284394,0.0406018,0.0466828,0.0527324,0.0538339,0.0490065,0.0483145,0.0514846,0.050666,0.0
0.0284394,0.0406018,0.0466828,0.0527324,0.0538339,0.0490065,0.0483145,0.0514846,0.050666,0.0381535,0.0
0.0406018,0.0466828,0.0527324,0.0538339,0.0490065,0.0483145,0.0514846,0.050666,0.0381535,0.0319395,0.0
0.0466828,0.0527324,0.0538339,0.0490065,0.0483145,0.0514846,0.050666,0.0381535,0.0319395,0.0221519,0.0
0.0527324,0.0538339,0.0490065,0.0483145,0.0514846,0.050666,0.0381535,0.0319395,0.0221519,0.0279848,0.0
0.0538339,0.0490065,0.0483145,0.0514846,0.050666,0.0381535,0.0319395,0.0221519,0.0279848,0.0189502,0.0
0.0490065,0.0483145,0.0514846,0.050666,0.0381535,0.0319395,0.0221519,0.0279848,0.0189502,0.0110162,0.0
0.0483145,0.0514846,0.050666,0.0381535,0.0319395,0.0221519,0.0279848,0.0189502,0.0110162,0.0101273,0.0
0.0514846,0.050666,0.0381535,0.0319395,0.0221519,0.0279848,0.0189502,0.0110162,0.0101273,0.0053162,0.0
0.050666,0.0381535,0.0319395,0.0221519,0.0279848,0.0189502,0.0110162,0.0101273,0.0053162,0.0125367,0.0
0.0381535,0.0319395,0.0221519,0.0279848,0.0189502,0.0110162,0.0101273,0.0053162,0.0125367,0.0127067,0.0
0.0319395,0.0221519,0.0279848,0.0189502,0.0110162,0.0101273,0.0053162,0.0125367,0.0127067,0.0117024,0.0
0.0221519,0.0279848,0.0189502,0.0110162,0.0101273,0.0053162,0.0125367,0.0127067,0.0117024,0.018345,0.0
0.0279848,0.0189502,0.0110162,0.0101273,0.0053162,0.0125367,0.0127067,0.0117024,0.018345,0.0238927,0.0
0.0189502,0.0110162,0.0101273,0.0053162,0.0125367,0.0127067,0.0117024,0.018345,0.0238927,0.0186905,0.0
0.0110162,0.0101273,0.0053162,0.0125367,0.0127067,0.0117024,0.018345,0.0238927,0.0186905,0.0263653,0.0
0.0101273,0.0053162,0.0125367,0.0127067,0.0117024,0.018345,0.0238927,0.0186905,0.0263653,0.0308767,0.0
0.0053162,0.0125367,0.0127067,0.0117024,0.018345,0.0238927,0.0186905,0.0263653,0.0308767,0.0351855,0.0
0.0125367,0.0127067,0.0117024,0.018345,0.0238927,0.0186905,0.0263653,0.0308767,0.0351855,0.0412817,0.0
0.0127067,0.0117024,0.018345,0.0238927,0.0186905,0.0263653,0.0308767,0.0351855,0.0412817,0.0365321,0.0
0.0117024,0.018345,0.0238927,0.0186905,0.0263653,0.0308767,0.0351855,0.0412817,0.0365321,0.0290532,0.0
0.018345,0.0238927,0.0186905,0.0263653,0.0308767,0.0351855,0.0412817,0.0365321,0.0290532,0.0285447,0.0
0.0238927,0.0186905,0.0263653,0.0308767,0.0351855,0.0412817,0.0365321,0.0290532,0.0285447,0.0272195,0.0
0.0186905,0.0263653,0.0308767,0.0351855,0.0412817,0.0365321,0.0290532,0.0285447,0.0272195,0.0228762,0.0
0.0263653,0.0308767,0.0351855,0.0412817,0.0365321,0.0290532,0.0285447,0.0272195,0.0228762,0.0148234,0.0
0.0308767,0.0351855,0.0412817,0.0365321,0.0290532,0.0285447,0.0272195,0.0228762,0.0148234,2.5e-06,0.0
0.0351855,0.0412817,0.0365321,0.0290532,0.0285447,0.0272195,0.0228762,0.0148234,2.5e-06,0.004051,0.0
0.0412817,0.0365321,0.0290532,0.0285447,0.0272195,0.0228762,0.0148234,2.5e-06,0.004051,0.0015865,0.0
0.0365321,0.0290532,0.0285447,0.0272195,0.0228762,0.0148234,2.5e-06,0.004051,0.0015865,0.0008891,0.0
0.0290532,0.0285447,0.0272195,0.0228762,0.0148234,2.5e-06,0.004051,0.0015865,0.0008891,-0.0014501,0.0
0.0285447,0.0272195,0.0228762,0.0148234,2.5e-06,0.004051,0.0015865,0.0008891,-0.0014501,-0.0026916,0.0
0.0272195,0.0228762,0.0148234,2.5e-06,0.004051,0.0015865,0.0008891,-0.0014501,-0.0026916,-0.0026768,0.0
0.0228762,0.0148234,2.5e-06,0.004051,0.0015865,0.0008891,-0.0014501,-0.0026916,-0.0026768,-0.0018282,0.0
0.0148234,2.5e-06,0.004051,0.0015865,0.0008891,-0.0014501,-0.0026916,-0.0026768,-0.0018282,0.0036183,0.0
2.5e-06,0.004051,0.0015865,0.0008891,-0.0014501,-0.0026916,-0.0026768,-0.0018282,0.0036183,0.0013463,0.0
0.004051,0.0015865,0.0008891,-0.0014501,-0.0026916,-0.0026768,-0.0018282,0.0036183,0.0013463,0.0010754,0.0
0.0015865,0.0008891,-0.0014501,-0.0026916,-0.0026768,-0.0018282,0.0036183,0.0013463,0.0010754,-0.0170289,0.0
0.0008891,-0.0014501,-0.0026916,-0.0026768,-0.0018282,0.0036183,0.0013463,0.0010754,-0.0170289,-0.0161617,0.0
-0.0014501,-0.0026916,-0.0026768,-0.0018282,0.0036183,0.0013463,0.0010754,-0.0170289,-0.0161617,-0.0228159,0.0
-0.0026916,-0.0026768,-0.0018282,0.0036183,0.0013463,0.0010754,-0.0170289,-0.0161617,-0.0228159,-0.0237949,0.0
-0.0026768,-0.0018282,0.0036183,0.0013463,0.0010754,-0.0170289,-0.0161617,-0.0228159,-0.0237949,-0.0230455,0.0
-0.0018282,0.0036183,0.0013463,0.0010754,-0.0170289,-0.0161617,-0.0228159,-0.0237949,-0.0230455,-0.0167374,0.0
0.0036183,0.0013463,0.0010754,-0.0170289,-0.0161617,-0.0228159,-0.0237949,-0.0230455,-0.0167374,-0.0243808,0.0
0.0013463,0.0010754,-0.0170289,-0.0161617,-0.0228159,-0.0237949,-0.0230455,-0.0167374,-0.0243808,-0.0278386,0.0
0.0010754,-0.0170289,-0.0161617,-0.0228159,-0.0237949,-0.0230455,-0.0167374,-0.0243808,-0.0278386,-0.0274842,0.0
-0.0170289,-0.0161617,-0.0228159,-0.0237949,-0.0230455,-0.0167374,-0.0243808,-0.0278386,-0.0274842,-0.0162322,0.0
-0.0161617,-0.0228159,-0.0237949,-0.0230455,-0.0167374,-0.0243808,-0.0278386,-0.0274842,-0.0162322,-0.0052741,0.0
-0.0228159,-0.0237949,-0.0230455,-0.0167374,-0.0243808,-0.0278386,-0.0274842,-0.0162322,-0.0052741,-0.0195323,0.0
-0.0237949,-0.0230455,-0.0167374,-0.0243808,-0.0278386,-0.0274842,-0.0162322,-0.0052741,-0.0195323,-0.0245705,0.0
-0.0230455,-0.0167374,-0.0243808,-0.0278386,-0.0274842,-0.0162322,-0.0052741,-0.0195323,-0.0245705,-0.0258047,0.0
-0.0167374,-0.0243808,-0.0278386,-0.0274842,-0.0162322,-0.0052741,-0.0195323,-0.0245705,-0.0258047,-0.0334004,0.0
